user_id,age,gender,city,area,registration_date,membership_type,acquisition_channel
U03136,39,Male,Mumbai,Borivali,2025-06-06,Pro,Referral
U03137,37,Male,Mumbai,Borivali,2026-08-20,Basic,Referral
U03138,39,Male,Mumbai,Thane,2026-08-19,Premium,Other
U03139,32,Female,Hyderabad,Kondapur,2025-10-03,Pro,College/Community
U03140,37,Female,Bengaluru,Indiranagar,2025-01-31,Basic,Google
U03141,40,Male,Bengaluru,Indiranagar,2025-01-08,Premium,Referral
U03142,26,Male,Chennai,Adyar,2025-02-02,Basic,Instagram
U03143,20,Male,Hyderabad,Madhapur,2026-03-28,Basic,Google
U03144,20,Male,Hyderabad,Madhapur,2026-03-25,Basic,YouTube
U03145,19,Male,Bengaluru,Electronic City,2025-02-06,Pro,Referral
U03146,18,Male,Bengaluru,Indiranagar,2025-02-03,Basic,Referral
U03147,31,Female,Chennai,T Nagar,2026-03-31,Pro,Instagram
U03148,34,Female,Mumbai,Powai,2026-03-20,Pro,College/Community
U03149,30,Female,Pune,Kothrud,2025-08-25,Basic,Google
U03150,36,Female,Hyderabad,Gachibowli,2025-07-31,Basic,College/Community
U03151,40,Female,Mumbai,Powai,2025-05-20,Premium,Referral
U03152,32,Female,Bengaluru,Whitefield,2025-12-27,Basic,Google
U03153,44,Male,Mumbai,Andheri,2025-10-31,Basic,Instagram
U03154,42,Male,Hyderabad,Kukatpally,2025-10-23,Pro,Instagram
U03155,31,Female,Hyderabad,Madhapur,2025-06-01,Premium,College/Community
U03156,19,Male,Mumbai,Andheri,2025-08-11,Basic,College/Community
U03157,24,Female,Chennai,OMR,2025-07-15,Basic,Referral
U03158,34,Female,Bengaluru,Indiranagar,2026-08-23,Basic,Google
U03159,35,Female,Pune,Viman Nagar,2025-10-26,Basic,Referral
U03160,23,Male,Bengaluru,Whitefield,2026-06-13,Pro,Google
U03161,44,Male,Hyderabad,Madhapur,2026-05-03,Premium,Referral
U03162,38,Female,Bengaluru,Jayanagar,2025-07-30,Basic,Google
U03163,25,Female,Bengaluru,Yelahanka,2025-08-20,Basic,College/Community
U03164,45,Male,Hyderabad,Banjara Hills,2026-01-02,Premium,YouTube
U03165,44,Female,Bengaluru,Indiranagar,2026-04-26,Basic,Google
U03166,19,Female,Hyderabad,Madhapur,2026-08-05,Basic,College/Community
U03167,18,Male,Chennai,T Nagar,2026-07-26,Basic,Referral
U03168,33,Female,Bengaluru,Marathahalli,2025-06-28,Basic,Instagram
U03169,24,Male,Pune,Wakad,2026-04-29,Basic,Instagram
U03170,39,Female,Bengaluru,Jayanagar,2026-08-12,Basic,YouTube
U03171,41,Male,Mumbai,Andheri,2026-05-10,Basic,College/Community
U03172,28,Female,Bengaluru,Yelahanka,2026-07-01,Basic,College/Community
U03173,32,Female,Bengaluru,HSR Layout,2025-01-16,Basic,Referral
U03174,30,Male,Bengaluru,Whitefield,2026-04-11,Basic,Instagram
U03175,41,Female,Bengaluru,Koramangala,2026-02-06,Basic,Instagram
U03176,19,Female,Bengaluru,HSR Layout,2025-10-21,Premium,Google
U03177,31,Female,Mumbai,Borivali,2025-06-20,Basic,College/Community
U03178,41,Male,Pune,Kothrud,2025-02-01,Basic,Other
U03179,23,Male,Pune,Viman Nagar,2025-09-20,Pro,Instagram
U03180,26,Male,Mumbai,Bandra,2025-08-03,Premium,YouTube
U03181,45,Female,Bengaluru,Electronic City,2026-07-12,Premium,Referral
U03182,24,Male,Bengaluru,Marathahalli,2025-07-08,Basic,Instagram
U03183,35,Other,Bengaluru,Electronic City,2026-08-06,Basic,Referral
U03184,41,Female,Bengaluru,HSR Layout,2026-08-23,Premium,College/Community
U03185,26,Female,Hyderabad,Madhapur,2025-09-18,Premium,Google
U03186,40,Female,Hyderabad,Kukatpally,2025-07-01,Basic,College/Community
U03187,21,Female,Bengaluru,HSR Layout,2026-05-20,Basic,Instagram
U03188,26,Female,Bengaluru,Indiranagar,2025-12-08,Pro,Instagram
U03189,21,Male,Pune,Kothrud,2025-01-22,Basic,Instagram
U03190,29,Female,Pune,Kothrud,2025-03-15,Basic,College/Community
U03191,21,Female,Bengaluru,HSR Layout,2025-06-15,Basic,Google
U03192,42,Female,Chennai,OMR,2025-08-22,Premium,YouTube
U03193,41,Female,Chennai,T Nagar,2026-01-10,Premium,Referral
U03194,37,Male,Bengaluru,Koramangala,2026-03-09,Premium,Referral
U03195,31,Male,Bengaluru,Yelahanka,2025-11-30,Basic,College/Community
U03196,41,Female,Hyderabad,Kondapur,2026-06-24,Basic,Google
U03197,41,Male,Chennai,OMR,2025-02-04,Basic,College/Community
U03198,24,Female,Pune,Viman Nagar,2026-03-20,Premium,Instagram
U03199,43,Male,Bengaluru,Electronic City,2025-08-19,Premium,Referral
U03200,30,Male,Bengaluru,Electronic City,2025-11-14,Pro,YouTube
U03201,39,Male,Hyderabad,Banjara Hills,2025-12-09,Basic,College/Community
U03202,25,Female,Hyderabad,Gachibowli,2026-03-06,Premium,Instagram
U03203,40,Female,Bengaluru,Yelahanka,2026-04-11,Basic,Referral
U03204,22,Male,Pune,Wakad,2025-03-20,Basic,Google
U03205,29,Female,Mumbai,Borivali,2026-07-27,Basic,Google
U03206,30,Male,Pune,Viman Nagar,2026-03-25,Basic,Instagram
U03207,37,Male,Pune,Baner,2025-10-09,Pro,Instagram
U03208,31,Female,Mumbai,Bandra,2025-02-26,Basic,College/Community
U03209,45,Female,Hyderabad,Kondapur,2025-07-10,Pro,YouTube
U03210,35,Male,Mumbai,Borivali,2026-04-08,Basic,Google
U03211,44,Female,Bengaluru,Whitefield,2025-02-11,Basic,College/Community
U03212,41,Female,Mumbai,Powai,2026-05-01,Basic,Instagram
U03213,42,Male,Bengaluru,Whitefield,2025-06-22,Basic,Referral
U03214,37,Male,Mumbai,Powai,2025-09-07,Basic,College/Community
U03215,21,Female,Bengaluru,Jayanagar,2026-05-25,Basic,College/Community
U03216,38,Male,Bengaluru,HSR Layout,2026-05-17,Basic,Google
U03217,35,Male,Bengaluru,Electronic City,2025-07-12,Pro,YouTube
U03218,24,Female,Bengaluru,Yelahanka,2025-06-14,Premium,Google
U03219,32,Male,Mumbai,Powai,2025-03-31,Premium,College/Community
U03220,38,Male,Mumbai,Thane,2025-02-27,Basic,Referral
U03221,23,Male,Hyderabad,Banjara Hills,2025-09-20,Basic,YouTube
U03222,33,Female,Bengaluru,Indiranagar,2025-08-31,Basic,Instagram
U03223,37,Male,Bengaluru,Jayanagar,2025-08-07,Premium,Referral
U03224,41,Male,Bengaluru,Koramangala,2025-01-09,Basic,Referral
U03225,25,Male,Bengaluru,HSR Layout,2026-03-06,Basic,Referral
U03226,45,Female,Chennai,Anna Nagar,2025-01-13,Basic,YouTube
U03227,38,Female,Bengaluru,Jayanagar,2025-08-13,Basic,College/Community
U03228,33,Female,Bengaluru,Jayanagar,2025-03-08,Premium,YouTube
U03229,45,Male,Bengaluru,Whitefield,2026-05-18,Basic,Instagram
U03230,39,Female,Bengaluru,Jayanagar,2025-07-03,Basic,College/Community
U03231,33,Female,Hyderabad,Banjara Hills,2025-07-27,Premium,Instagram
U03232,20,Female,Mumbai,Powai,2026-06-12,Basic,Referral
U03233,34,Male,Bengaluru,Koramangala,2025-10-27,Basic,College/Community
U03234,26,Male,Bengaluru,Marathahalli,2025-08-29,Basic,Instagram
U03235,42,Female,Bengaluru,Whitefield,2026-03-31,Premium,College/Community
U03236,20,Male,Bengaluru,Marathahalli,2026-06-14,Pro,YouTube
U03237,37,Male,Bengaluru,Indiranagar,2025-09-01,Premium,Referral
U03238,24,Female,Chennai,Adyar,2026-07-17,Premium,Google
U03239,35,Other,Mumbai,Andheri,2025-08-26,Basic,Google
U03240,29,Male,Hyderabad,Madhapur,2025-09-03,Basic,Other
U03241,36,Female,Bengaluru,Electronic City,2025-12-11,Basic,Instagram
U03242,33,Male,Hyderabad,Gachibowli,2026-04-29,Premium,Referral
U03243,39,Female,Hyderabad,Kondapur,2025-11-06,Basic,Instagram
U03244,44,Female,Mumbai,Bandra,2026-07-15,Premium,Instagram
U03245,41,Male,Mumbai,Andheri,2025-10-11,Premium,YouTube
U03246,34,Male,Bengaluru,Indiranagar,2025-02-07,Pro,Google
U03247,37,Male,Hyderabad,Madhapur,2025-02-01,Basic,Other
U03248,32,Male,Bengaluru,Jayanagar,2025-08-31,Basic,Referral
U03249,18,Male,Pune,Viman Nagar,2026-07-07,Basic,Referral
U03250,19,Female,Mumbai,Thane,2025-10-19,Basic,Instagram
U03251,25,Male,Hyderabad,Madhapur,2025-10-19,Premium,Other
U03252,39,Female,Bengaluru,Jayanagar,2026-01-17,Basic,Instagram
U03253,42,Male,Mumbai,Bandra,2026-08-22,Pro,Referral
U03254,19,Female,Bengaluru,Marathahalli,2026-08-01,Pro,Google
U03255,36,Male,Bengaluru,Yelahanka,2025-05-18,Basic,Google
U03256,26,Male,Bengaluru,Electronic City,2025-07-19,Basic,Referral
U03257,26,Male,Mumbai,Powai,2025-12-01,Basic,Referral
U03258,30,Male,Bengaluru,Whitefield,2026-03-23,Basic,Instagram
U03259,23,Female,Bengaluru,Yelahanka,2025-12-14,Basic,Referral
U03260,32,Female,Chennai,Velachery,2025-10-05,Basic,YouTube
U03261,36,Male,Bengaluru,Marathahalli,2026-06-16,Basic,Google
U03262,38,Male,Hyderabad,Gachibowli,2026-02-03,Premium,Instagram
U03263,32,Male,Bengaluru,Electronic City,2026-01-26,Basic,Google
U03264,35,Male,Bengaluru,Electronic City,2026-07-16,Basic,Instagram
U03265,24,Female,Pune,Hinjewadi,2025-01-10,Basic,Instagram
U03266,43,Male,Bengaluru,Koramangala,2026-08-14,Pro,Google
U03267,28,Male,Hyderabad,Kondapur,2026-07-03,Premium,Referral
U03268,25,Male,Hyderabad,Kukatpally,2025-02-28,Basic,Instagram
U03269,23,Male,Mumbai,Bandra,2025-03-29,Premium,Referral
U03270,25,Male,Mumbai,Thane,2026-04-04,Premium,Other
U03271,19,Male,Bengaluru,Indiranagar,2025-04-14,Premium,Other
U03272,36,Male,Bengaluru,Marathahalli,2025-04-14,Basic,College/Community
U03273,33,Male,Mumbai,Powai,2025-09-11,Premium,Google
U03274,24,Male,Hyderabad,Madhapur,2025-12-01,Basic,Instagram
U03275,27,Female,Pune,Wakad,2026-04-08,Pro,College/Community
U03276,29,Male,Pune,Hinjewadi,2026-07-03,Basic,Instagram
U03277,34,Male,Pune,Baner,2025-10-28,Pro,Instagram
U03278,24,Male,Hyderabad,Kondapur,2026-07-09,Pro,Referral
U03279,39,Male,Bengaluru,Whitefield,2025-12-07,Basic,Instagram
U03280,25,Male,Pune,Wakad,2026-05-07,Pro,College/Community
U03281,24,Female,Hyderabad,Madhapur,2025-03-25,Basic,YouTube
U03282,21,Female,Bengaluru,Koramangala,2025-09-16,Basic,YouTube
U03283,20,Male,Pune,Baner,2025-12-26,Basic,College/Community
U03284,36,Female,Pune,Viman Nagar,2025-03-28,Pro,Instagram
U03285,32,Male,Hyderabad,Madhapur,2026-03-04,Basic,YouTube
U03286,21,Male,Bengaluru,Marathahalli,2026-01-02,Basic,Google
U03287,42,Other,Bengaluru,Electronic City,2025-12-09,Premium,Referral
U03288,26,Female,Pune,Wakad,2025-12-13,Pro,Instagram
U03289,30,Other,Chennai,T Nagar,2025-04-06,Premium,YouTube
U03290,35,Male,Bengaluru,HSR Layout,2025-09-12,Basic,Other
U03291,38,Male,Bengaluru,Jayanagar,2025-05-16,Basic,Instagram
U03292,33,Male,Pune,Kothrud,2025-09-05,Basic,Instagram
U03293,18,Female,Bengaluru,Electronic City,2026-05-14,Premium,Instagram
U03294,21,Male,Hyderabad,Banjara Hills,2026-05-01,Basic,Google
U03295,35,Female,Chennai,OMR,2026-02-06,Basic,Google
U03296,25,Male,Bengaluru,Koramangala,2026-02-16,Premium,College/Community
U03297,37,Male,Mumbai,Powai,2026-03-24,Basic,Referral
U03298,33,Female,Bengaluru,HSR Layout,2025-09-04,Basic,Referral
U03299,38,Female,Bengaluru,Koramangala,2026-02-25,Basic,YouTube
U03300,28,Male,Pune,Kothrud,2025-05-04,Basic,Google
U03301,37,Other,Hyderabad,Kondapur,2025-09-17,Basic,Google
U03302,38,Male,Chennai,Adyar,2025-06-18,Basic,YouTube
U03303,38,Male,Hyderabad,Kukatpally,2025-04-21,Premium,YouTube
U03304,38,Female,Bengaluru,Marathahalli,2025-10-17,Basic,Instagram
U03305,44,Other,Bengaluru,HSR Layout,2026-08-22,Basic,Instagram
U03306,36,Female,Bengaluru,Indiranagar,2025-01-13,Premium,Instagram
U03307,40,Female,Bengaluru,Koramangala,2025-09-20,Premium,Google
U03308,36,Female,Bengaluru,Whitefield,2025-01-23,Premium,Google
U03309,35,Female,Bengaluru,Marathahalli,2025-07-19,Pro,Referral
U03310,36,Male,Hyderabad,Banjara Hills,2025-08-30,Premium,College/Community
U03311,28,Female,Mumbai,Thane,2025-08-27,Basic,Instagram
U03312,20,Female,Mumbai,Andheri,2025-10-30,Premium,Referral
U03313,25,Male,Mumbai,Bandra,2025-06-14,Basic,Google
U03314,37,Male,Bengaluru,Electronic City,2025-06-25,Basic,Referral
U03315,36,Male,Bengaluru,Marathahalli,2025-01-29,Basic,Referral
U03316,27,Female,Mumbai,Powai,2026-06-19,Basic,College/Community
U03317,33,Male,Hyderabad,Madhapur,2025-10-21,Basic,Instagram
U03318,22,Female,Bengaluru,Marathahalli,2026-04-22,Basic,Instagram
U03319,37,Male,Pune,Kothrud,2026-01-18,Basic,Referral
U03320,26,Male,Pune,Baner,2026-07-10,Premium,Google
U03321,25,Female,Hyderabad,Gachibowli,2025-10-23,Pro,Instagram
U03322,28,Male,Bengaluru,Yelahanka,2025-11-30,Basic,Instagram
U03323,33,Male,Pune,Viman Nagar,2025-09-05,Premium,Referral
U03324,24,Male,Hyderabad,Kukatpally,2025-08-29,Basic,Google
U03325,32,Female,Pune,Viman Nagar,2025-04-16,Pro,Other
U03326,41,Other,Pune,Kothrud,2026-07-15,Basic,Google
U03327,38,Female,Pune,Hinjewadi,2025-05-03,Basic,Instagram
U03328,37,Female,Hyderabad,Banjara Hills,2025-02-04,Basic,Referral
U03329,40,Male,Bengaluru,Jayanagar,2026-02-20,Basic,Instagram
U03330,34,Male,Mumbai,Andheri,2025-11-23,Basic,Referral
U03331,23,Male,Mumbai,Andheri,2025-10-22,Basic,Referral
U03332,32,Male,Mumbai,Bandra,2026-03-08,Basic,Google
U03333,25,Male,Bengaluru,Indiranagar,2025-12-13,Basic,YouTube
U03334,24,Male,Bengaluru,Electronic City,2025-02-06,Basic,Instagram
U03335,19,Female,Chennai,T Nagar,2026-05-27,Pro,College/Community
U03336,30,Male,Mumbai,Powai,2026-06-19,Basic,YouTube
U03337,40,Female,Chennai,T Nagar,2025-01-18,Basic,Google
U03338,23,Female,Pune,Hinjewadi,2025-01-27,Premium,Instagram
U03339,22,Female,Hyderabad,Banjara Hills,2026-06-20,Premium,Google
U03340,37,Female,Mumbai,Powai,2025-01-29,Basic,Google
U03341,18,Female,Pune,Wakad,2025-04-27,Premium,Referral
U03342,35,Male,Hyderabad,Kukatpally,2025-05-12,Basic,Instagram
U03343,32,Male,Mumbai,Andheri,2025-10-16,Basic,College/Community
U03344,40,Male,Bengaluru,Whitefield,2025-08-24,Basic,Instagram
U03345,27,Male,Hyderabad,Kondapur,2025-02-11,Basic,Google
U03346,20,Female,Mumbai,Andheri,2025-06-09,Basic,Instagram
U03347,22,Female,Bengaluru,Electronic City,2025-05-05,Premium,Google
U03348,41,Female,Bengaluru,Electronic City,2025-09-17,Basic,College/Community
U03349,30,Male,Bengaluru,Jayanagar,2025-10-03,Premium,Referral
U03350,25,Other,Bengaluru,Electronic City,2025-08-01,Basic,Instagram
U03351,39,Male,Bengaluru,Yelahanka,2026-04-18,Basic,College/Community
U03352,38,Female,Hyderabad,Kukatpally,2026-07-24,Basic,College/Community
U03353,19,Male,Chennai,T Nagar,2026-03-07,Premium,YouTube
U03354,26,Male,Hyderabad,Gachibowli,2025-03-21,Basic,College/Community
U03355,34,Male,Bengaluru,HSR Layout,2025-08-16,Premium,Referral
U03356,44,Female,Bengaluru,Electronic City,2025-04-05,Premium,Referral
U03357,35,Male,Mumbai,Powai,2026-02-28,Basic,Google
U03358,30,Male,Bengaluru,Jayanagar,2026-05-31,Pro,Instagram
U03359,18,Female,Pune,Kothrud,2025-06-14,Premium,Referral
U03360,29,Female,Mumbai,Thane,2026-03-02,Basic,College/Community
U03361,37,Male,Pune,Kothrud,2025-02-11,Basic,Referral
U03362,37,Female,Bengaluru,Yelahanka,2026-02-07,Basic,College/Community
U03363,38,Male,Mumbai,Powai,2026-02-20,Basic,Google
U03364,22,Male,Bengaluru,Yelahanka,2025-10-27,Basic,YouTube
U03365,25,Male,Chennai,Velachery,2025-02-24,Basic,Referral
U03366,44,Male,Mumbai,Powai,2025-12-02,Premium,YouTube
U03367,32,Male,Bengaluru,Koramangala,2026-03-06,Basic,Referral
U03368,44,Female,Bengaluru,Electronic City,2025-11-30,Premium,Instagram
U03369,20,Male,Bengaluru,Jayanagar,2026-02-10,Basic,Instagram
U03370,23,Female,Mumbai,Thane,2025-01-30,Basic,Other
U03371,45,Female,Bengaluru,Jayanagar,2026-06-19,Premium,Instagram
U03372,30,Male,Hyderabad,Madhapur,2026-06-01,Premium,Google
U03373,29,Male,Bengaluru,Koramangala,2026-07-29,Basic,Google
U03374,36,Female,Mumbai,Andheri,2025-08-09,Basic,Google
U03375,35,Female,Pune,Hinjewadi,2026-08-17,Basic,YouTube
U03376,41,Female,Pune,Kothrud,2026-05-09,Basic,YouTube
U03377,18,Female,Pune,Wakad,2025-09-10,Basic,College/Community
U03378,42,Male,Bengaluru,Whitefield,2026-07-18,Premium,Google
U03379,44,Female,Bengaluru,HSR Layout,2025-11-17,Basic,Referral
U03380,24,Male,Mumbai,Andheri,2025-02-08,Basic,College/Community
U03381,29,Female,Bengaluru,Jayanagar,2026-04-10,Basic,Other
U03382,27,Female,Hyderabad,Madhapur,2026-02-15,Basic,Other
U03383,29,Male,Bengaluru,Electronic City,2026-02-16,Basic,YouTube
U03384,28,Male,Bengaluru,Koramangala,2026-05-07,Basic,Instagram
U03385,21,Female,Bengaluru,Koramangala,2026-03-14,Basic,Instagram
U03386,36,Male,Pune,Hinjewadi,2026-04-24,Premium,College/Community
U03387,23,Male,Bengaluru,Marathahalli,2025-03-13,Basic,College/Community
U03388,42,Female,Hyderabad,Madhapur,2026-08-05,Pro,YouTube
U03389,26,Female,Bengaluru,HSR Layout,2025-08-08,Basic,Google
U03390,37,Male,Mumbai,Borivali,2025-01-04,Basic,Referral
U03391,27,Male,Bengaluru,Yelahanka,2025-10-17,Premium,Google
U03392,22,Female,Chennai,Adyar,2026-01-15,Premium,Google
U03393,44,Female,Pune,Hinjewadi,2025-12-21,Basic,Google
U03394,30,Female,Bengaluru,Koramangala,2025-03-21,Premium,College/Community
U03395,26,Other,Chennai,Adyar,2025-03-07,Premium,Instagram
U03396,19,Male,Chennai,Velachery,2025-05-16,Premium,Referral
U03397,35,Male,Pune,Kothrud,2026-02-03,Basic,Google
U03398,38,Male,Pune,Viman Nagar,2025-12-13,Premium,Referral
U03399,18,Male,Bengaluru,Koramangala,2025-02-28,Premium,Referral
U03400,41,Male,Hyderabad,Kondapur,2026-06-03,Premium,Other
U03401,38,Male,Bengaluru,HSR Layout,2025-08-25,Premium,Instagram
U03402,29,Female,Bengaluru,Whitefield,2025-03-20,Pro,Instagram
U03403,27,Female,Chennai,OMR,2026-07-12,Basic,YouTube
U03404,19,Female,Bengaluru,Indiranagar,2025-04-25,Basic,Google
U03405,45,Male,Mumbai,Powai,2026-04-07,Basic,Instagram
U03406,26,Male,Pune,Hinjewadi,2025-05-06,Basic,Referral
U03407,19,Male,Pune,Hinjewadi,2026-07-27,Basic,Referral
U03408,40,Female,Chennai,Anna Nagar,2026-05-15,Basic,Instagram
U03409,41,Male,Bengaluru,Electronic City,2025-04-12,Basic,Google
U03410,39,Male,Bengaluru,HSR Layout,2025-06-23,Premium,College/Community
U03411,31,Male,Bengaluru,Jayanagar,2026-03-28,Premium,Referral
U03412,28,Female,Bengaluru,Koramangala,2025-04-02,Basic,Instagram
U03413,40,Female,Bengaluru,Koramangala,2026-01-20,Pro,Google
U03414,28,Female,Bengaluru,HSR Layout,2025-07-24,Basic,Referral
U03415,34,Male,Pune,Baner,2025-12-29,Premium,Instagram
U03416,21,Male,Hyderabad,Banjara Hills,2026-05-13,Premium,College/Community
U03417,30,Male,Bengaluru,Indiranagar,2026-06-21,Basic,YouTube
U03418,24,Male,Mumbai,Bandra,2025-08-22,Basic,Referral
U03419,33,Male,Bengaluru,Whitefield,2025-01-16,Basic,College/Community
U03420,18,Male,Bengaluru,Koramangala,2025-05-21,Premium,Google
U03421,30,Male,Pune,Kothrud,2026-02-24,Premium,Instagram
U03422,18,Male,Mumbai,Thane,2026-04-01,Basic,Referral
U03423,28,Male,Pune,Hinjewadi,2025-10-27,Basic,Referral
U03424,23,Female,Bengaluru,Indiranagar,2025-12-05,Basic,Google
U03425,37,Other,Pune,Wakad,2025-10-30,Basic,Google
U03426,20,Female,Mumbai,Powai,2026-08-15,Pro,Google
U03427,29,Male,Hyderabad,Madhapur,2025-03-17,Basic,Google
U03428,22,Male,Mumbai,Bandra,2025-11-12,Pro,YouTube
U03429,26,Female,Pune,Baner,2026-05-15,Premium,Referral
U03430,43,Male,Hyderabad,Kukatpally,2025-03-16,Pro,Google
U03431,43,Female,Hyderabad,Gachibowli,2026-01-01,Basic,Google
U03432,29,Female,Chennai,Adyar,2026-06-30,Basic,Google
U03433,45,Female,Pune,Hinjewadi,2026-01-31,Basic,Google
U03434,44,Female,Hyderabad,Banjara Hills,2025-08-19,Premium,Instagram
U03435,27,Female,Mumbai,Andheri,2025-01-28,Premium,Google
U03436,36,Female,Bengaluru,Electronic City,2026-04-20,Basic,Google
U03437,22,Male,Bengaluru,Koramangala,2025-10-22,Premium,Referral
U03438,43,Male,Hyderabad,Banjara Hills,2026-03-03,Basic,YouTube
U03439,22,Male,Chennai,OMR,2025-04-01,Basic,Google
U03440,26,Male,Chennai,T Nagar,2025-04-25,Basic,Other
U03441,44,Male,Bengaluru,Whitefield,2025-06-08,Basic,College/Community
U03442,45,Male,Hyderabad,Gachibowli,2025-09-15,Basic,Other
U03443,43,Female,Bengaluru,Jayanagar,2026-01-08,Basic,College/Community
U03444,44,Male,Chennai,Velachery,2025-03-31,Premium,Referral
U03445,37,Male,Chennai,T Nagar,2025-10-25,Premium,Referral
U03446,34,Male,Mumbai,Thane,2025-01-31,Basic,Instagram
U03447,27,Male,Pune,Hinjewadi,2025-12-24,Premium,YouTube
U03448,38,Male,Mumbai,Bandra,2026-04-15,Basic,Referral
U03449,18,Female,Hyderabad,Kukatpally,2025-05-08,Basic,Referral
U03450,39,Male,Bengaluru,Whitefield,2025-09-27,Premium,YouTube
U03451,45,Male,Hyderabad,Kukatpally,2026-05-13,Premium,Google
U03452,33,Male,Mumbai,Borivali,2026-02-17,Basic,Referral
U03453,43,Male,Mumbai,Borivali,2025-07-28,Basic,Google
U03454,43,Female,Bengaluru,Indiranagar,2025-11-02,Premium,YouTube
U03455,32,Male,Chennai,Anna Nagar,2025-07-10,Basic,College/Community
U03456,40,Male,Bengaluru,Whitefield,2025-12-23,Premium,College/Community
U03457,34,Male,Hyderabad,Banjara Hills,2026-04-02,Basic,YouTube
U03458,43,Female,Mumbai,Andheri,2026-03-25,Premium,Instagram
U03459,37,Male,Mumbai,Bandra,2025-03-09,Basic,College/Community
U03460,42,Female,Mumbai,Thane,2026-04-12,Basic,Google
U03461,30,Male,Bengaluru,HSR Layout,2025-12-26,Basic,College/Community
U03462,18,Female,Bengaluru,Electronic City,2026-01-22,Basic,Instagram
U03463,42,Female,Mumbai,Andheri,2025-05-08,Premium,Google
U03464,25,Male,Hyderabad,Kukatpally,2026-04-30,Basic,YouTube
U03465,22,Male,Bengaluru,Whitefield,2025-09-01,Premium,Referral
U03466,23,Male,Mumbai,Bandra,2025-01-19,Basic,Google
U03467,40,Male,Hyderabad,Madhapur,2026-01-31,Basic,YouTube
U03468,37,Female,Mumbai,Borivali,2025-08-17,Basic,Referral
U03469,31,Male,Pune,Viman Nagar,2026-01-03,Basic,Google
U03470,39,Female,Bengaluru,Yelahanka,2025-02-27,Premium,Referral
U03471,40,Male,Bengaluru,Whitefield,2025-10-08,Basic,Instagram
U03472,28,Male,Pune,Viman Nagar,2026-07-11,Pro,YouTube
U03473,23,Female,Mumbai,Borivali,2025-04-12,Premium,Instagram
U03474,28,Male,Mumbai,Andheri,2025-02-17,Pro,Referral
U03475,30,Male,Pune,Viman Nagar,2026-07-16,Basic,Google
U03476,29,Male,Pune,Baner,2026-08-16,Basic,Google
U03477,39,Male,Chennai,OMR,2025-02-28,Basic,Referral
U03478,19,Female,Hyderabad,Gachibowli,2025-06-10,Basic,Referral
U03479,38,Male,Hyderabad,Madhapur,2025-04-13,Basic,Other
U03480,20,Male,Bengaluru,HSR Layout,2026-02-16,Basic,College/Community
U03481,40,Female,Bengaluru,Whitefield,2025-07-02,Basic,YouTube
U03482,21,Male,Hyderabad,Gachibowli,2026-02-21,Premium,Referral
U03483,34,Male,Bengaluru,Koramangala,2025-04-26,Pro,Google
U03484,45,Male,Chennai,OMR,2026-02-03,Premium,Instagram
U03485,45,Female,Hyderabad,Gachibowli,2026-03-13,Basic,Google
U03486,39,Female,Hyderabad,Gachibowli,2025-11-14,Basic,College/Community
U03487,23,Female,Bengaluru,Marathahalli,2025-09-07,Basic,Google
U03488,24,Male,Bengaluru,Yelahanka,2026-03-23,Basic,Google
