booking_id,user_id,venue_id,booking_date,booking_time,sport,city,area,venue_name,court_type,duration_hours,players_count,booking_amount,discount,final_amount,payment_method,booking_status,cancellation_reason,booking_source,booking_lead_days,rating,booking_hour,month,day_type,weekday,is_cancelled
B015318,U00222,V094,2026-07-19,14:30:00,Badminton,Pune,Kothrud,Badminton Arena 094,Indoor,1,3,750,0,750,UPI,Completed,,App,3,4.5,14,July,Weekend,Sunday,0
B015319,U01565,V042,2026-03-21,10:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 042,Outdoor,1,1,700,21,679,UPI,Completed,,App,5,4.3,10,March,Weekend,Saturday,0
B015320,U00648,V090,2026-04-07,19:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 090,Outdoor,1,1,600,18,582,UPI,Completed,,App,1,4.6,19,April,Weekday,Tuesday,0
B015321,U03134,V097,2026-03-16,18:00:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,12,1650,0,1650,Card,Completed,,App,10,4.7,18,March,Weekday,Monday,0
B015322,U01190,V090,2026-06-09,17:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 090,Outdoor,1,4,600,0,600,UPI,Completed,,App,12,4.2,17,June,Weekday,Tuesday,0
B015323,U02179,V083,2026-01-08,17:00:00,Badminton,Mumbai,Andheri,Badminton Arena 083,Indoor,2,4,1000,80,920,Wallet,Completed,,App,4,4.0,17,January,Weekday,Thursday,0
B015324,U01795,V001,2026-08-12,18:00:00,Cricket,Mumbai,Andheri,Cricket Arena 001,Indoor,1,10,2000,0,2000,UPI,Completed,,Website,2,3.4,18,August,Weekday,Wednesday,0
B015325,U02254,V020,2026-03-26,20:00:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 020,Indoor,1,2,700,21,679,UPI,Completed,,App,9,4.3,20,March,Weekday,Thursday,0
B015326,U03244,V038,2026-08-05,19:30:00,Table Tennis,Hyderabad,Gachibowli,Table Tennis Arena 038,Indoor,1,2,450,0,450,Net Banking,Completed,,App,1,3.6,19,August,Weekday,Wednesday,0
B015327,U02929,V012,2026-05-01,14:00:00,Badminton,Pune,Kothrud,Badminton Arena 012,Outdoor,1,1,500,15,485,UPI,Completed,,App,10,4.3,14,May,Weekday,Friday,0
B015328,U02217,V059,2026-01-20,18:30:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,4,650,0,650,Net Banking,Completed,,App,1,4.3,18,January,Weekday,Tuesday,0
B015329,U00155,V086,2026-07-12,18:00:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,1,1200,0,1200,UPI,Completed,,App,2,5.0,18,July,Weekend,Sunday,0
B015330,U01116,V050,2026-05-29,19:30:00,Badminton,Bengaluru,Indiranagar,Badminton Arena 050,Outdoor,2,1,1000,0,1000,UPI,Completed,,App,13,4.5,19,May,Weekday,Friday,0
B015331,U01180,V007,2026-01-07,20:00:00,Cricket,Bengaluru,Yelahanka,Cricket Arena 007,Indoor,2,7,3000,0,3000,UPI,Completed,,App,13,4.8,20,January,Weekday,Wednesday,0
B015332,U04101,V086,2026-05-01,08:30:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,3,1200,0,1200,UPI,Completed,,App,12,4.8,8,May,Weekday,Friday,0
B015333,U02731,V027,2026-05-02,10:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 027,Indoor,1,3,550,0,550,UPI,Completed,,Website,14,3.7,10,May,Weekend,Saturday,0
B015334,U04096,V078,2026-08-05,10:30:00,Cricket,Mumbai,Thane,Cricket Arena 078,Indoor,1,9,1450,218,1232,UPI,Completed,,App,4,4.9,10,August,Weekday,Wednesday,0
B015335,U02825,V013,2026-05-17,18:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 013,Indoor,1,2,950,0,950,UPI,Completed,,App,10,3.6,18,May,Weekend,Sunday,0
B015336,U03549,V020,2026-03-27,21:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 020,Indoor,1,2,700,0,700,UPI,Completed,,App,8,4.2,21,March,Weekday,Friday,0
B015337,U04975,V072,2026-05-10,17:30:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 072,Indoor,1,9,1500,45,1455,Card,Completed,,Website,13,4.1,17,May,Weekend,Sunday,0
B015338,U01053,V018,2026-05-27,17:30:00,Basketball,Mumbai,Bandra,Basketball Arena 018,Indoor,2,1,1900,0,1900,UPI,Completed,,App,8,4.5,17,May,Weekday,Wednesday,0
B015339,U01419,V058,2026-03-01,19:00:00,Cricket,Pune,Hinjewadi,Cricket Arena 058,Indoor,1,10,1850,0,1850,UPI,Completed,,App,11,4.0,19,March,Weekend,Sunday,0
B015340,U03939,V068,2026-07-17,22:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,1,700,21,679,Card,Completed,,App,6,4.6,22,July,Weekday,Friday,0
B015341,U04317,V087,2026-07-06,21:00:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,2,4,800,0,800,Card,Completed,,Website,11,5.0,21,July,Weekday,Monday,0
B015342,U04879,V023,2026-03-10,17:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,1,4,700,21,679,Net Banking,Completed,,App,12,3.7,17,March,Weekday,Tuesday,0
B015343,U01176,V068,2026-02-14,22:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,3,700,0,700,UPI,Completed,,App,12,4.2,22,February,Weekend,Saturday,0
B015344,U02083,V002,2026-03-03,18:30:00,Tennis,Mumbai,Thane,Tennis Arena 002,Indoor,1,3,750,0,750,UPI,Completed,,App,5,4.6,18,March,Weekday,Tuesday,0
B015345,U04922,V044,2026-05-18,18:00:00,Table Tennis,Chennai,Velachery,Table Tennis Arena 044,Indoor,1,1,400,0,400,Card,Completed,,App,13,3.7,18,May,Weekday,Monday,0
B015346,U00959,V086,2026-05-03,10:00:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,3,1200,0,1200,UPI,Completed,,App,13,4.9,10,May,Weekend,Sunday,0
B015347,U02660,V050,2026-07-12,15:00:00,Badminton,Bengaluru,Indiranagar,Badminton Arena 050,Outdoor,1,1,500,0,500,UPI,Completed,,App,9,4.4,15,July,Weekend,Sunday,0
B015348,U01783,V059,2026-01-26,17:30:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,4,650,0,650,UPI,Completed,,Website,8,4.8,17,January,Weekday,Monday,0
B015349,U03294,V044,2026-08-06,18:00:00,Table Tennis,Chennai,Velachery,Table Tennis Arena 044,Indoor,1,2,400,0,400,UPI,Cancelled,Personal,App,9,,18,August,Weekday,Thursday,1
B015350,U00700,V065,2026-07-07,13:00:00,Cricket,Bengaluru,Koramangala,Cricket Arena 065,Outdoor,1,9,2100,0,2100,Card,Completed,,Website,11,4.1,13,July,Weekday,Tuesday,0
B015351,U01624,V074,2026-01-18,19:00:00,Cricket,Chennai,Anna Nagar,Cricket Arena 074,Indoor,2,8,2400,0,2400,Wallet,Cancelled,Weather,App,4,,19,January,Weekend,Sunday,1
B015352,U04544,V034,2026-02-28,20:30:00,Badminton,Chennai,Adyar,Badminton Arena 034,Indoor,1,2,650,0,650,Card,Completed,,Website,3,4.2,20,February,Weekend,Saturday,0
B015353,U00654,V031,2026-05-29,20:30:00,Football,Chennai,Anna Nagar,Football Arena 031,Indoor,1,10,1500,120,1380,Wallet,Completed,,Website,7,4.2,20,May,Weekday,Friday,0
B015354,U04237,V014,2026-02-15,17:30:00,Cricket,Chennai,Velachery,Cricket Arena 014,Indoor,2,11,4200,0,4200,Card,Completed,,App,7,3.7,17,February,Weekend,Sunday,0
B015355,U04353,V052,2026-01-12,15:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 052,Indoor,1,1,850,0,850,UPI,Completed,,App,8,2.8,15,January,Weekday,Monday,0
B015356,U02551,V019,2026-08-18,19:30:00,Tennis,Mumbai,Powai,Tennis Arena 019,Outdoor,1,4,650,52,598,UPI,Completed,,App,12,4.1,19,August,Weekday,Tuesday,0
B015357,U02418,V029,2026-07-25,18:00:00,Football,Bengaluru,Marathahalli,Football Arena 029,Indoor,1,8,1500,45,1455,Card,Completed,,App,10,4.1,18,July,Weekend,Saturday,0
B015358,U03675,V055,2026-04-23,07:00:00,Football,Bengaluru,Koramangala,Football Arena 055,Indoor,1,8,1200,0,1200,UPI,Completed,,App,3,4.0,7,April,Weekday,Thursday,0
B015359,U01293,V100,2026-06-09,16:30:00,Football,Chennai,OMR,Football Arena 100,Indoor,1,9,1100,0,1100,Card,Completed,,Website,14,3.6,16,June,Weekday,Tuesday,0
B015360,U01554,V030,2026-06-16,19:30:00,Basketball,Bengaluru,Whitefield,Basketball Arena 030,Indoor,1,3,900,0,900,Card,Completed,,App,5,4.0,19,June,Weekday,Tuesday,0
B015361,U04770,V075,2026-08-15,17:30:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 075,Outdoor,1,1,700,0,700,Card,Completed,,Website,5,4.3,17,August,Weekend,Saturday,0
B015362,U03124,V094,2026-07-28,14:00:00,Badminton,Pune,Kothrud,Badminton Arena 094,Indoor,1,4,750,0,750,UPI,Completed,,App,14,4.5,14,July,Weekday,Tuesday,0
B015363,U04422,V059,2026-07-02,06:00:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,3,650,0,650,Wallet,Completed,,App,2,3.6,6,July,Weekday,Thursday,0
B015364,U01082,V086,2026-02-24,14:00:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,2,1200,0,1200,UPI,Completed,,App,9,4.6,14,February,Weekday,Tuesday,0
B015365,U00283,V053,2026-01-10,17:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 053,Outdoor,1,1,600,18,582,Card,Completed,,App,4,4.3,17,January,Weekend,Saturday,0
B015366,U03730,V066,2026-02-04,14:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 066,Outdoor,1,3,850,0,850,UPI,Completed,,App,4,4.8,14,February,Weekday,Wednesday,0
B015367,U01081,V039,2026-03-21,06:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,1,3,650,0,650,UPI,Completed,,App,10,5.0,6,March,Weekend,Saturday,0
B015368,U04476,V025,2026-01-06,09:30:00,Cricket,Pune,Wakad,Cricket Arena 025,Outdoor,1,10,1450,0,1450,Net Banking,Completed,,App,12,4.0,9,January,Weekday,Tuesday,0
B015369,U04978,V045,2026-05-07,15:30:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 045,Indoor,1,12,1750,0,1750,UPI,Completed,,App,14,4.3,15,May,Weekday,Thursday,0
B015370,U00591,V008,2026-03-09,16:30:00,Tennis,Hyderabad,Gachibowli,Tennis Arena 008,Outdoor,1,3,650,0,650,Card,Completed,,App,13,3.2,16,March,Weekday,Monday,0
B015371,U04759,V096,2026-07-09,19:00:00,Tennis,Bengaluru,Marathahalli,Tennis Arena 096,Outdoor,2,3,1300,0,1300,Card,Completed,,App,4,2.5,19,July,Weekday,Thursday,0
B015372,U04923,V071,2026-01-09,17:00:00,Badminton,Pune,Wakad,Badminton Arena 071,Indoor,1,1,650,0,650,UPI,Completed,,App,6,4.2,17,January,Weekday,Friday,0
B015373,U03779,V059,2026-06-06,19:00:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,2,650,0,650,UPI,Completed,,App,14,4.5,19,June,Weekend,Saturday,0
B015374,U01529,V086,2026-03-12,12:00:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,4,1200,0,1200,Card,Completed,,App,11,4.4,12,March,Weekday,Thursday,0
B015375,U04374,V093,2026-07-27,15:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 093,Indoor,1,1,650,0,650,Card,Completed,,Website,9,3.8,15,July,Weekday,Monday,0
B015376,U02455,V002,2026-05-14,16:30:00,Tennis,Mumbai,Thane,Tennis Arena 002,Indoor,1,3,750,22,728,UPI,Completed,,App,1,4.0,16,May,Weekday,Thursday,0
B015377,U00084,V015,2026-02-13,06:00:00,Table Tennis,Bengaluru,Indiranagar,Table Tennis Arena 015,Outdoor,1,2,400,32,368,Wallet,Completed,,App,10,4.4,6,February,Weekday,Friday,0
B015378,U02193,V020,2026-03-05,21:00:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 020,Indoor,1,1,700,21,679,Net Banking,Completed,,App,7,4.1,21,March,Weekday,Thursday,0
B015379,U01927,V090,2026-03-08,21:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 090,Outdoor,1,1,600,0,600,UPI,Completed,,App,4,4.7,21,March,Weekend,Sunday,0
B015380,U04009,V011,2026-02-13,18:00:00,Cricket,Bengaluru,Whitefield,Cricket Arena 011,Outdoor,1,12,1750,0,1750,UPI,Completed,,App,7,2.8,18,February,Weekday,Friday,0
B015381,U00745,V087,2026-04-26,13:00:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,1,3,400,0,400,Wallet,Completed,,App,2,4.9,13,April,Weekend,Sunday,0
B015382,U00151,V041,2026-07-25,12:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 041,Outdoor,2,4,900,0,900,UPI,Completed,,App,11,3.4,12,July,Weekend,Saturday,0
B015383,U04645,V068,2026-05-22,20:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,2,1,1400,210,1190,UPI,Completed,,App,8,4.2,20,May,Weekday,Friday,0
B015384,U02884,V004,2026-05-17,14:00:00,Table Tennis,Hyderabad,Madhapur,Table Tennis Arena 004,Outdoor,1,3,400,0,400,UPI,Completed,,App,3,4.5,14,May,Weekend,Sunday,0
B015385,U02249,V048,2026-08-16,15:30:00,Badminton,Bengaluru,Yelahanka,Badminton Arena 048,Indoor,1,2,600,0,600,UPI,Completed,,App,14,4.6,15,August,Weekend,Sunday,0
B015386,U04605,V001,2026-05-31,15:30:00,Cricket,Mumbai,Andheri,Cricket Arena 001,Indoor,1,7,2000,0,2000,UPI,Completed,,App,6,3.9,15,May,Weekend,Sunday,0
B015387,U00362,V087,2026-02-26,13:30:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,1,2,400,0,400,Card,Completed,,App,1,5.0,13,February,Weekday,Thursday,0
B015388,U01216,V088,2026-02-26,18:00:00,Badminton,Chennai,Adyar,Badminton Arena 088,Outdoor,1,4,650,0,650,UPI,Completed,,App,6,3.7,18,February,Weekday,Thursday,0
B015389,U04626,V061,2026-05-23,17:00:00,Cricket,Chennai,OMR,Cricket Arena 061,Outdoor,1,7,2000,0,2000,UPI,Cancelled,Personal,App,2,,17,May,Weekend,Saturday,1
B015390,U04259,V027,2026-07-11,20:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 027,Indoor,1,4,550,16,534,Card,Completed,,App,14,4.4,20,July,Weekend,Saturday,0
B015391,U02327,V071,2026-01-07,13:30:00,Badminton,Pune,Wakad,Badminton Arena 071,Indoor,1,4,650,0,650,UPI,Completed,,App,8,3.4,13,January,Weekday,Wednesday,0
B015392,U04308,V034,2026-05-28,15:00:00,Badminton,Chennai,Adyar,Badminton Arena 034,Indoor,1,3,650,0,650,Card,Completed,,App,14,3.9,15,May,Weekday,Thursday,0
B015393,U01159,V068,2026-07-11,16:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,1,700,0,700,Wallet,Completed,,App,9,4.3,16,July,Weekend,Saturday,0
B015394,U04940,V002,2026-01-19,16:00:00,Tennis,Mumbai,Thane,Tennis Arena 002,Indoor,1,1,750,0,750,UPI,Completed,,App,13,3.9,16,January,Weekday,Monday,0
B015395,U04604,V023,2026-05-14,22:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,1,3,700,0,700,Wallet,Completed,,Website,6,3.4,22,May,Weekday,Thursday,0
B015396,U00945,V036,2026-06-28,17:30:00,Badminton,Pune,Wakad,Badminton Arena 036,Indoor,2,2,900,0,900,UPI,Completed,,App,3,4.1,17,June,Weekend,Sunday,0
B015397,U04851,V086,2026-02-08,16:30:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 086,Outdoor,1,1,1200,0,1200,Net Banking,Cancelled,Other,App,4,,16,February,Weekend,Sunday,1
B015398,U04804,V010,2026-07-12,14:00:00,Tennis,Mumbai,Thane,Tennis Arena 010,Indoor,1,3,500,15,485,UPI,Completed,,App,11,4.8,14,July,Weekend,Sunday,0
B015399,U03829,V099,2026-03-12,17:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 099,Indoor,1,2,850,68,782,Card,Completed,,App,11,3.3,17,March,Weekday,Thursday,0
B015400,U01410,V091,2026-08-15,17:00:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,2,700,21,679,UPI,Completed,,App,12,4.0,17,August,Weekend,Saturday,0
B015401,U02938,V063,2026-01-25,16:00:00,Basketball,Bengaluru,Jayanagar,Basketball Arena 063,Indoor,1,2,900,0,900,Net Banking,Completed,,App,8,4.1,16,January,Weekend,Sunday,0
B015402,U03759,V088,2026-04-12,21:30:00,Badminton,Chennai,Adyar,Badminton Arena 088,Outdoor,1,1,650,0,650,UPI,Completed,,App,14,3.8,21,April,Weekend,Sunday,0
B015403,U04555,V071,2026-05-31,16:30:00,Badminton,Pune,Wakad,Badminton Arena 071,Indoor,1,1,650,0,650,Card,Completed,,App,12,3.4,16,May,Weekend,Sunday,0
B015404,U04920,V051,2026-08-05,14:00:00,Badminton,Chennai,Anna Nagar,Badminton Arena 051,Indoor,1,2,600,0,600,UPI,Completed,,App,13,3.4,14,August,Weekday,Wednesday,0
B015405,U01038,V021,2026-08-18,12:30:00,Basketball,Pune,Viman Nagar,Basketball Arena 021,Outdoor,1,4,1150,0,1150,UPI,Completed,,App,13,4.9,12,August,Weekday,Tuesday,0
B015406,U03227,V072,2026-07-05,20:00:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 072,Indoor,1,8,1500,45,1455,Card,Completed,,Website,6,4.4,20,July,Weekend,Sunday,0
B015407,U03972,V100,2026-01-11,22:00:00,Football,Chennai,OMR,Football Arena 100,Indoor,1,11,1100,165,935,Card,Completed,,App,4,3.5,22,January,Weekend,Sunday,0
B015408,U00616,V069,2026-06-11,17:30:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 069,Outdoor,1,4,650,98,552,UPI,Completed,,App,14,3.8,17,June,Weekday,Thursday,0
B015409,U03796,V080,2026-01-31,18:00:00,Tennis,Mumbai,Borivali,Tennis Arena 080,Indoor,1,2,800,64,736,UPI,Cancelled,Venue Issue,App,9,,18,January,Weekend,Saturday,1
B015410,U00004,V018,2026-06-15,16:00:00,Basketball,Mumbai,Bandra,Basketball Arena 018,Indoor,1,3,950,0,950,Card,Completed,,App,11,3.6,16,June,Weekday,Monday,0
B015411,U03224,V023,2026-04-28,20:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,1,3,700,0,700,Wallet,Completed,,Website,6,3.9,20,April,Weekday,Tuesday,0
B015412,U04755,V056,2026-04-24,15:30:00,Badminton,Hyderabad,Kondapur,Badminton Arena 056,Outdoor,1,2,750,60,690,Net Banking,Completed,,App,9,4.6,15,April,Weekday,Friday,0
B015413,U04286,V044,2026-06-23,06:30:00,Table Tennis,Chennai,Velachery,Table Tennis Arena 044,Indoor,1,4,400,0,400,Card,Completed,,App,9,4.0,6,June,Weekday,Tuesday,0
B015414,U03753,V052,2026-05-20,07:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 052,Indoor,1,1,850,0,850,UPI,Completed,,App,6,3.5,7,May,Weekday,Wednesday,0
B015415,U03676,V021,2026-01-09,19:30:00,Basketball,Pune,Viman Nagar,Basketball Arena 021,Outdoor,1,3,1150,0,1150,UPI,Completed,,App,1,3.6,19,January,Weekday,Friday,0
B015416,U01613,V022,2026-05-21,16:30:00,Table Tennis,Bengaluru,Electronic City,Table Tennis Arena 022,Indoor,1,1,300,0,300,Wallet,Completed,,App,14,4.0,16,May,Weekday,Thursday,0
B015417,U04174,V013,2026-07-11,21:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 013,Indoor,1,4,950,0,950,UPI,Completed,,App,5,3.9,21,July,Weekend,Saturday,0
B015418,U04530,V062,2026-01-20,16:30:00,Football,Hyderabad,Banjara Hills,Football Arena 062,Indoor,1,12,1500,0,1500,Card,Completed,,Website,7,4.0,16,January,Weekday,Tuesday,0
B015419,U04722,V100,2026-02-28,21:30:00,Football,Chennai,OMR,Football Arena 100,Indoor,1,11,1100,0,1100,UPI,Completed,,App,9,3.2,21,February,Weekend,Saturday,0
B015420,U00212,V075,2026-03-26,16:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 075,Outdoor,1,3,700,0,700,Card,Completed,,App,1,4.1,16,March,Weekday,Thursday,0
B015421,U02241,V070,2026-05-30,18:00:00,Badminton,Pune,Baner,Badminton Arena 070,Outdoor,1,1,550,0,550,Card,Completed,,App,5,3.6,18,May,Weekend,Saturday,0
B015422,U04323,V062,2026-03-06,14:00:00,Football,Hyderabad,Banjara Hills,Football Arena 062,Indoor,1,11,1500,0,1500,UPI,Completed,,App,11,4.3,14,March,Weekday,Friday,0
B015423,U00340,V073,2026-08-20,17:30:00,Table Tennis,Bengaluru,Electronic City,Table Tennis Arena 073,Outdoor,1,3,400,0,400,UPI,Completed,,App,5,4.8,17,August,Weekday,Thursday,0
B015424,U03212,V020,2026-03-01,15:00:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 020,Indoor,1,1,700,0,700,Card,Completed,,App,11,5.0,15,March,Weekend,Sunday,0
B015425,U00679,V061,2026-05-05,18:30:00,Cricket,Chennai,OMR,Cricket Arena 061,Outdoor,1,12,2000,0,2000,UPI,Completed,,App,9,5.0,18,May,Weekday,Tuesday,0
B015426,U02461,V024,2026-02-10,14:30:00,Table Tennis,Bengaluru,Koramangala,Table Tennis Arena 024,Indoor,1,3,500,40,460,Card,Completed,,App,7,4.7,14,February,Weekday,Tuesday,0
B015427,U04282,V076,2026-03-22,15:30:00,Badminton,Bengaluru,Indiranagar,Badminton Arena 076,Outdoor,1,3,550,0,550,UPI,Completed,,App,2,3.7,15,March,Weekend,Sunday,0
B015428,U04419,V042,2026-06-22,17:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 042,Outdoor,1,1,700,56,644,UPI,Completed,,App,1,4.4,17,June,Weekday,Monday,0
B015429,U04935,V035,2026-01-04,15:30:00,Badminton,Mumbai,Powai,Badminton Arena 035,Indoor,1,1,450,14,436,Net Banking,Completed,,App,8,5.0,15,January,Weekend,Sunday,0
B015430,U03287,V039,2026-03-11,14:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,2,4,1300,0,1300,UPI,Completed,,App,7,5.0,14,March,Weekday,Wednesday,0
B015431,U04685,V089,2026-06-22,15:00:00,Badminton,Mumbai,Andheri,Badminton Arena 089,Indoor,1,2,650,0,650,Card,Completed,,App,6,3.6,15,June,Weekday,Monday,0
B015432,U02557,V091,2026-07-05,17:30:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,1,700,0,700,UPI,Completed,,App,2,5.0,17,July,Weekend,Sunday,0
B015433,U04171,V042,2026-08-29,15:00:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 042,Outdoor,2,3,1400,42,1358,UPI,Cancelled,Personal,App,8,,15,August,Weekend,Saturday,1
B015434,U02388,V065,2026-03-24,16:00:00,Cricket,Bengaluru,Koramangala,Cricket Arena 065,Outdoor,1,9,2100,0,2100,UPI,Completed,,App,13,4.2,16,March,Weekday,Tuesday,0
B015435,U03633,V012,2026-04-04,07:00:00,Badminton,Pune,Kothrud,Badminton Arena 012,Outdoor,1,2,500,0,500,Wallet,Completed,,App,2,4.5,7,April,Weekend,Saturday,0
B015436,U02367,V001,2026-05-31,18:00:00,Cricket,Mumbai,Andheri,Cricket Arena 001,Indoor,1,10,2000,0,2000,Wallet,Completed,,App,13,4.0,18,May,Weekend,Sunday,0
B015437,U02287,V077,2026-06-09,19:30:00,Table Tennis,Bengaluru,Yelahanka,Table Tennis Arena 077,Indoor,1,1,300,9,291,Net Banking,Completed,,App,4,4.9,19,June,Weekday,Tuesday,0
B015438,U02558,V039,2026-03-04,19:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,1,3,650,0,650,UPI,Completed,,App,2,5.0,19,March,Weekday,Wednesday,0
B015439,U00795,V040,2026-08-09,17:00:00,Table Tennis,Bengaluru,Whitefield,Table Tennis Arena 040,Indoor,1,4,400,0,400,UPI,Completed,,App,3,3.8,17,August,Weekend,Sunday,0
B015440,U02502,V006,2026-01-08,16:30:00,Badminton,Hyderabad,Kukatpally,Badminton Arena 006,Outdoor,1,4,650,20,630,Wallet,Completed,,App,4,4.8,16,January,Weekday,Thursday,0
B015441,U03782,V029,2026-08-01,13:30:00,Football,Bengaluru,Marathahalli,Football Arena 029,Indoor,1,6,1500,0,1500,UPI,Cancelled,Personal,App,8,,13,August,Weekend,Saturday,1
B015442,U01658,V047,2026-07-28,18:30:00,Badminton,Hyderabad,Kukatpally,Badminton Arena 047,Indoor,1,3,650,52,598,Wallet,Completed,,App,10,5.0,18,July,Weekday,Tuesday,0
B015443,U03706,V050,2026-07-28,17:00:00,Badminton,Bengaluru,Indiranagar,Badminton Arena 050,Outdoor,1,3,500,0,500,Net Banking,Completed,,App,6,4.3,17,July,Weekday,Tuesday,0
B015444,U00725,V068,2026-04-30,16:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,3,700,0,700,Wallet,Completed,,App,2,4.8,16,April,Weekday,Thursday,0
B015445,U00978,V023,2026-03-26,17:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,2,2,1400,210,1190,Net Banking,Completed,,Website,3,3.3,17,March,Weekday,Thursday,0
B015446,U00897,V008,2026-07-26,21:30:00,Tennis,Hyderabad,Gachibowli,Tennis Arena 008,Outdoor,1,2,650,52,598,Wallet,Completed,,App,1,3.4,21,July,Weekend,Sunday,0
B015447,U04338,V002,2026-04-01,12:30:00,Tennis,Mumbai,Thane,Tennis Arena 002,Indoor,1,3,750,0,750,UPI,Completed,,App,8,4.6,12,April,Weekday,Wednesday,0
B015448,U00076,V004,2026-06-02,21:30:00,Table Tennis,Hyderabad,Madhapur,Table Tennis Arena 004,Outdoor,1,1,400,0,400,Net Banking,Completed,,App,10,5.0,21,June,Weekday,Tuesday,0
B015449,U04444,V051,2026-06-10,17:30:00,Badminton,Chennai,Anna Nagar,Badminton Arena 051,Indoor,1,1,600,48,552,UPI,Completed,,App,13,3.2,17,June,Weekday,Wednesday,0
B015450,U03603,V087,2026-07-13,19:30:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,1,1,400,0,400,UPI,Completed,,App,12,4.8,19,July,Weekday,Monday,0
B015451,U01658,V021,2026-04-26,22:30:00,Basketball,Pune,Viman Nagar,Basketball Arena 021,Outdoor,2,4,2300,0,2300,UPI,Completed,,App,6,4.2,22,April,Weekend,Sunday,0
B015452,U01872,V053,2026-04-16,21:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 053,Outdoor,1,1,600,0,600,Card,Completed,,App,11,3.7,21,April,Weekday,Thursday,0
B015453,U01532,V026,2026-05-24,16:00:00,Badminton,Hyderabad,Banjara Hills,Badminton Arena 026,Outdoor,1,4,750,0,750,Card,Completed,,App,9,4.4,16,May,Weekend,Sunday,0
